cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
5221403,Trindade,0  ,CO,GO,M,2026,153560,01217538000115
5221452,Trombas,0  ,CO,GO,M,2026,3080,25004771000188
5221502,Turvânia,0  ,CO,GO,M,2026,4449,02321883000167
5221551,Turvelândia,0  ,CO,GO,M,2026,5171,25107657000183
5221577,Uirapuru,0  ,CO,GO,M,2026,2798,37622164000160
5221601,Uruaçu,0  ,CO,GO,M,2026,44533,01219807000182
5221700,Uruana,0  ,CO,GO,M,2026,13857,02295640000100
5221809,Urutaí,0  ,CO,GO,M,2026,3700,01763622000134
5221858,Valparaíso de Goiás,0  ,CO,GO,M,2026,218416,01616319000109
5221908,Varjão,0  ,CO,GO,M,2026,3770,01218643000179
5222005,Vianópolis,0  ,CO,GO,M,2026,15644,01299692000183
5222054,Vicentinópolis,0  ,CO,GO,M,2026,9175,00044834000107
5222203,Vila Boa,0  ,CO,GO,M,2026,4145,37388378000114
5222302,Vila Propício,0  ,CO,GO,M,2026,6028,01612817000183
5300108,Brasília,1  ,CO,DF,M,2026,2996899,26994533000120
4314548,Pinto Bandeira,0  ,SU,RS,M,2026,2785,04213671000191
4212650,Pescaria Brava,0  ,SU,SC,M,2026,10615,16780795000138
5006275,Paraíso das Águas,0  ,CO,MS,M,2026,5842,17361639000103
1504752,Mojuí dos Campos,0  ,NO,PA,M,2026,25818,17349848000123
5101837,Boa Esperança do Norte,0  ,CO,MT,M,2026,5877,58673892000171
2902658,Banzaê,0  ,NE,BA,M,2026,12288,16298614000131
2415008,Vila Flor,0  ,NE,RN,M,2026,3304,08169278000107
1101450,Parecis,0  ,NO,RO,M,2026,4372,84745363000146
3521309,Ipuã,0  ,SE,SP,M,2026,14701,49556863000139
17,Tocantins,0  ,NO,BR,E,2026,1584306,01786029000103
4313201,Nova Petrópolis,0  ,SU,RS,M,2026,23934,88572748000100
4313300,Nova Prata,0  ,SU,RS,M,2026,26637,91618439000138
4313334,Nova Ramada,0  ,SU,RS,M,2026,2198,01611828000149
4313359,Nova Roma do Sul,0  ,SU,RS,M,2026,3545,91110296000159
4313375,Nova Santa Rita,0  ,SU,RS,M,2026,30189,94309291000148
4313391,Novo Cabrais,0  ,SU,RS,M,2026,3633,01601856000185
4313409,Novo Hamburgo,0  ,SU,RS,M,2026,235802,88254875000160
4313425,Novo Machado,0  ,SU,RS,M,2026,3239,94187341000161
4313441,Novo Tiradentes,0  ,SU,RS,M,2026,2187,92411172000176
4313466,Novo Xingu,0  ,SU,RS,M,2026,1677,04207526000106
4313490,Novo Barreiro,0  ,SU,RS,M,2026,4375,92410521000135
4313508,Osório,0  ,SU,RS,M,2026,48999,88814181000130
4313607,Paim Filho,0  ,SU,RS,M,2026,3685,87613568000166
4313656,Palmares do Sul,0  ,SU,RS,M,2026,13189,90836701000158
4313706,Palmeira das Missões,0  ,SU,RS,M,2026,34227,88541354000194
4313805,Palmitinho,0  ,SU,RS,M,2026,8042,87612909000189
4313904,Panambi,0  ,SU,RS,M,2026,45102,88702089000189
4313953,Pantano Grande,0  ,SU,RS,M,2026,10443,91342667000128
4314001,Paraí,0  ,SU,RS,M,2026,7362,87502886000150
4314027,Paraíso do Sul,0  ,SU,RS,M,2026,6627,92000207000184
4314035,Pareci Novo,0  ,SU,RS,M,2026,4441,93235950000186
4314050,Parobé,0  ,SU,RS,M,2026,53569,88372883000101
4314068,Passa Sete,0  ,SU,RS,M,2026,4024,01612364000195
4314076,Passo do Sobrado,0  ,SU,RS,M,2026,6155,94577616000173
4314100,Passo Fundo,0  ,SU,RS,M,2026,214811,87612537000190
4314134,Paulo Bento,0  ,SU,RS,M,2026,2188,04215168000175
4314159,Paverama,0  ,SU,RS,M,2026,8146,91693317000106
4314175,Pedras Altas,0  ,SU,RS,M,2026,2099,04219099000178
4314209,Pedro Osório,0  ,SU,RS,M,2026,7631,88859962000141
4314308,Pejuçara,0  ,SU,RS,M,2026,3817,87566188000118
4314407,Pelotas,0  ,SU,RS,M,2026,336150,87455531000157
4314423,Picada Café,0  ,SU,RS,M,2026,5473,92871466000180
4314456,Pinhal,0  ,SU,RS,M,2026,3039,92005586000103
4314464,Pinhal da Serra,0  ,SU,RS,M,2026,2300,04213870000108
4314472,Pinhal Grande,0  ,SU,RS,M,2026,3861,94444346000122
4314498,Pinheirinho do Vale,0  ,SU,RS,M,2026,4638,92411099000132
4314506,Pinheiro Machado,0  ,SU,RS,M,2026,11395,88084942000146
4314555,Pirapó,0  ,SU,RS,M,2026,2255,91553941000108
4314605,Piratini,0  ,SU,RS,M,2026,17770,88861448000140
4314704,Planalto,0  ,SU,RS,M,2026,10624,87612891000115
4314753,Poço das Antas,0  ,SU,RS,M,2026,2224,91693333000107
4314779,Pontão,0  ,SU,RS,M,2026,3345,92451152000129
4314787,Ponte Preta,0  ,SU,RS,M,2026,1602,93539161000139
4314803,Portão,0  ,SU,RS,M,2026,35273,87344016000108
4314902,Porto Alegre,1  ,SU,RS,M,2026,1388794,92963560000160
4315008,Porto Lucena,0  ,SU,RS,M,2026,4414,87613659000100
4315057,Porto Mauá,0  ,SU,RS,M,2026,2173,93845519000151
4315073,Porto Vera Cruz,0  ,SU,RS,M,2026,1582,91105452000193
4315107,Porto Xavier,0  ,SU,RS,M,2026,10127,87613667000148
4315131,Pouso Novo,0  ,SU,RS,M,2026,1771,92454826000149
4315149,Presidente Lucena,0  ,SU,RS,M,2026,3166,94707494000192
4315156,Progresso,0  ,SU,RS,M,2026,5423,92454800000109
4315172,Protásio Alves,0  ,SU,RS,M,2026,2070,91566885000146
4315206,Putinga,0  ,SU,RS,M,2026,3809,88186754000129
4315305,Quaraí,0  ,SU,RS,M,2026,23995,88123492000153
4315313,Quatro Irmãos,0  ,SU,RS,M,2026,1577,04215994000114
4315321,Quevedos,0  ,SU,RS,M,2026,2553,94444122000110
4315354,Quinze de Novembro,0  ,SU,RS,M,2026,4003,91574764000146
4315404,Redentora,0  ,SU,RS,M,2026,9931,87613113000140
4315453,Relvado,0  ,SU,RS,M,2026,1826,92402510000103
4315503,Restinga Sêca,0  ,SU,RS,M,2026,15205,87490306000151
4315552,Rio dos Índios,0  ,SU,RS,M,2026,2866,94704103000186
4315602,Rio Grande,0  ,SU,RS,M,2026,198935,88566872000162
4315701,Rio Pardo,0  ,SU,RS,M,2026,35641,88821079000162
4315750,Riozinho,0  ,SU,RS,M,2026,4574,92401553000174
4315800,Roca Sales,0  ,SU,RS,M,2026,10646,88187935000170
4315909,Rodeio Bonito,0  ,SU,RS,M,2026,6831,87613204000186
4315958,Rolador,0  ,SU,RS,M,2026,2330,04203896000167
4316006,Rolante,0  ,SU,RS,M,2026,21752,90936956000192
4316105,Ronda Alta,0  ,SU,RS,M,2026,9969,87711503000153
4316204,Rondinha,0  ,SU,RS,M,2026,5078,87712212000180
4316303,Roque Gonzales,0  ,SU,RS,M,2026,6693,87612982000150
4316402,Rosário do Sul,0  ,SU,RS,M,2026,37674,88138292000174
4316428,Sagrada Família,0  ,SU,RS,M,2026,2528,92410422000153
4316436,Saldanha Marinho,0  ,SU,RS,M,2026,2619,92399153000171
4316451,Salto do Jacuí,0  ,SU,RS,M,2026,10357,89658025000190
4316477,Salvador das Missões,0  ,SU,RS,M,2026,2955,93592731000154
4316501,Salvador do Sul,0  ,SU,RS,M,2026,7184,87860763000190
4316600,Sananduva,0  ,SU,RS,M,2026,16770,87613543000162
4316709,Santa Bárbara do Sul,0  ,SU,RS,M,2026,8269,88496468000160
4316733,Santa Cecília do Sul,0  ,SU,RS,M,2026,1710,04215090000199
4316758,Santa Clara do Sul,0  ,SU,RS,M,2026,7079,94705936000161
4316808,Santa Cruz do Sul,0  ,SU,RS,M,2026,138270,95440517000108
4316907,Santa Maria,0  ,SU,RS,M,2026,282395,88488366000100
4316956,Santa Maria do Herval,0  ,SU,RS,M,2026,6486,91995373000103
4316972,Santa Margarida do Sul,0  ,SU,RS,M,2026,2661,04219343000100
4317004,Santana da Boa Vista,0  ,SU,RS,M,2026,7128,88141460000180
4317103,Sant'Ana do Livramento,0  ,SU,RS,M,2026,87329,88124961000159
4317202,Santa Rosa,0  ,SU,RS,M,2026,79488,88546890000182
4317251,Santa Tereza,0  ,SU,RS,M,2026,1529,91987719000113
4317301,Santa Vitória do Palmar,0  ,SU,RS,M,2026,31965,88824099000197
4317400,Santiago,0  ,SU,RS,M,2026,50336,87897740000150
4317509,Santo Ângelo,0  ,SU,RS,M,2026,79146,87613071000148
4317558,Santo Antônio do Palma,0  ,SU,RS,M,2026,2134,92412832000133
4317608,Santo Antônio da Patrulha,0  ,SU,RS,M,2026,44431,88814199000132
4317707,Santo Antônio das Missões,0  ,SU,RS,M,2026,10485,87612974000104
4317756,Santo Antônio do Planalto,0  ,SU,RS,M,2026,2138,94704020000197
4317806,Santo Augusto,0  ,SU,RS,M,2026,14196,87613105000102
4317905,Santo Cristo,0  ,SU,RS,M,2026,15667,87612818000143
4317954,Santo Expedito do Sul,0  ,SU,RS,M,2026,2395,90484296000156
4318002,São Borja,0  ,SU,RS,M,2026,61311,88489786000101
4318051,São Domingos do Sul,0  ,SU,RS,M,2026,2806,92406453000130
5108204,Torixoréu,0  ,CO,MT,M,2026,4238,03503646000180
5108303,União do Sul,0  ,CO,MT,M,2026,3904,01614538000159
5108352,Vale de São Domingos,0  ,CO,MT,M,2026,2892,04215993000170
5108402,Várzea Grande,0  ,CO,MT,M,2026,318922,03507548000110
5108501,Vera,0  ,CO,MT,M,2026,10758,00179531000193
5108600,Vila Rica,0  ,CO,MT,M,2026,19686,03238862000145
5108808,Nova Guarita,0  ,CO,MT,M,2026,4546,37465598000102
5108857,Nova Marilândia,0  ,CO,MT,M,2026,3731,37464989000102
5108907,Nova Maringá,0  ,CO,MT,M,2026,5705,37464831000124
5108956,Nova Monte Verde,0  ,CO,MT,M,2026,8470,37465556000163
5200050,Abadia de Goiás,0  ,CO,GO,M,2026,22052,01613940000119
5200100,Abadiânia,0  ,CO,GO,M,2026,17738,01298330000178
5200134,Acreúna,0  ,CO,GO,M,2026,22079,02218683000183
5200159,Adelândia,0  ,CO,GO,M,2026,2282,25108291000167
5200175,Água Fria de Goiás,0  ,CO,GO,M,2026,4979,25141292000103
5200209,Água Limpa,0  ,CO,GO,M,2026,1843,01173053000177
5200258,Águas Lindas de Goiás,0  ,CO,GO,M,2026,245352,01616520000196
5200308,Alexânia,0  ,CO,GO,M,2026,28244,01298975000100
5200506,Aloândia,0  ,CO,GO,M,2026,1977,01345537000156
5200555,Alto Horizonte,0  ,CO,GO,M,2026,6487,33331604000170
5200605,Alto Paraíso de Goiás,0  ,CO,GO,M,2026,11182,01740455000106
5200803,Alvorada do Norte,0  ,CO,GO,M,2026,8619,02367597000132
5200829,Amaralina,0  ,CO,GO,M,2026,3267,01492098000104
5200852,Americano do Brasil,0  ,CO,GO,M,2026,5260,00007344000122
5200902,Amorinópolis,0  ,CO,GO,M,2026,2906,01067073000163
5201108,Anápolis,0  ,CO,GO,M,2026,420300,01067479000146
5201207,Anhanguera,0  ,CO,GO,M,2026,913,01127430000131
5201306,Anicuns,0  ,CO,GO,M,2026,18306,02262368000153
5201405,Aparecida de Goiânia,0  ,CO,GO,M,2026,556021,01005727000124
5201454,Aparecida do Rio Doce,0  ,CO,GO,M,2026,3045,24859316000100
5201504,Aporé,0  ,CO,GO,M,2026,4488,02186336000116
5201603,Araçu,0  ,CO,GO,M,2026,3840,01318898000103
2700201,Anadia,0  ,NE,AL,M,2026,14167,12227351000119
2700300,Arapiraca,0  ,NE,AL,M,2026,243906,12198693000158
2700409,Atalaia,0  ,NE,AL,M,2026,38480,12200143000126
2700508,Barra de Santo Antônio,0  ,NE,AL,M,2026,16756,12262713000102
2700607,Barra de São Miguel,0  ,NE,AL,M,2026,8123,12263869000108
2700706,Batalha,0  ,NE,AL,M,2026,17103,12250056000183
2700805,Belém,0  ,NE,AL,M,2026,4819,12227641000162
2700904,Belo Monte,0  ,NE,AL,M,2026,5895,12250163000101
2701001,Boca da Mata,0  ,NE,AL,M,2026,21479,12264396000163
2701100,Branquinha,0  ,NE,AL,M,2026,9779,12332995000177
2701209,Cacimbinhas,0  ,NE,AL,M,2026,10705,12227971000158
2701308,Cajueiro,0  ,NE,AL,M,2026,16572,12333738000150
2701357,Campestre,0  ,NE,AL,M,2026,6808,01631604000107
2701407,Campo Alegre,0  ,NE,AL,M,2026,32558,12264628000183
2701506,Campo Grande,0  ,NE,AL,M,2026,8285,12198701000166
2701605,Canapi,0  ,NE,AL,M,2026,15730,12367892000142
2701704,Capela,0  ,NE,AL,M,2026,15051,12333753000106
2701803,Carneiros,0  ,NE,AL,M,2026,9206,12250684000169
2701902,Chã Preta,0  ,NE,AL,M,2026,6000,12334629000157
2702009,Coité do Nóia,0  ,NE,AL,M,2026,11036,12198719000168
2702108,Colônia Leopoldina,0  ,NE,AL,M,2026,15915,12332987000120
2702207,Coqueiro Seco,0  ,NE,AL,M,2026,5701,12200325000105
2702306,Coruripe,0  ,NE,AL,M,2026,51784,12264230000147
2702355,Craíbas,0  ,NE,AL,M,2026,26144,08439549000199
2702405,Delmiro Gouveia,0  ,NE,AL,M,2026,52845,12224895000127
2702504,Dois Riachos,0  ,NE,AL,M,2026,9898,12250908000132
2702553,Estrela de Alagoas,0  ,NE,AL,M,2026,15688,24176307000106
2702603,Feira Grande,0  ,NE,AL,M,2026,23204,12207528000115
2702702,Feliz Deserto,0  ,NE,AL,M,2026,4035,12242020000158
2702801,Flexeiras,0  ,NE,AL,M,2026,9745,12262721000159
2702900,Girau do Ponciano,0  ,NE,AL,M,2026,37337,12207536000161
2703007,Ibateguara,0  ,NE,AL,M,2026,13982,12332961000182
2703106,Igaci,0  ,NE,AL,M,2026,24445,12228375000192
2703205,Igreja Nova,0  ,NE,AL,M,2026,22113,12242350000143
2703304,Inhapi,0  ,NE,AL,M,2026,15396,12226197000160
2703403,Jacaré dos Homens,0  ,NE,AL,M,2026,5180,12250999000106
2703502,Jacuípe,0  ,NE,AL,M,2026,5419,12247755000174
2703601,Japaratinga,0  ,NE,AL,M,2026,9457,12247946000136
2703700,Jaramataia,0  ,NE,AL,M,2026,5069,12207544000108
2703759,Jequiá da Praia,0  ,NE,AL,M,2026,9607,02917132000108
2703809,Joaquim Gomes,0  ,NE,AL,M,2026,17342,12262739000150
2703908,Jundiá,0  ,NE,AL,M,2026,4175,12248100000110
2704005,Junqueiro,0  ,NE,AL,M,2026,24382,12265468000197
2704104,Lagoa da Canoa,0  ,NE,AL,M,2026,18836,12207551000100
2704203,Limoeiro de Anadia,0  ,NE,AL,M,2026,25184,12207403000195
2704302,Maceió,1  ,NE,AL,M,2026,994952,12200135000180
2704401,Major Isidoro,0  ,NE,AL,M,2026,17828,12228904000158
2704500,Maragogi,0  ,NE,AL,M,2026,33269,12248522000196
2704609,Maravilha,0  ,NE,AL,M,2026,9709,12251286000167
2704708,Marechal Deodoro,0  ,NE,AL,M,2026,62477,12200275000158
2704807,Maribondo,0  ,NE,AL,M,2026,13970,12236873000187
2704906,Mar Vermelho,0  ,NE,AL,M,2026,3208,12333761000144
2705002,Mata Grande,0  ,NE,AL,M,2026,22126,12226205000179
2705101,Matriz de Camaragibe,0  ,NE,AL,M,2026,24331,12342663000173
2705200,Messias,0  ,NE,AL,M,2026,15706,12200283000102
2705309,Minador do Negrão,0  ,NE,AL,M,2026,4935,12237038000161
2705408,Monteirópolis,0  ,NE,AL,M,2026,7344,12251450000136
2705507,Murici,0  ,NE,AL,M,2026,25926,12332953000136
2705606,Novo Lino,0  ,NE,AL,M,2026,10285,12248878000120
2705705,Olho d'Água das Flores,0  ,NE,AL,M,2026,21135,12251468000138
2705804,Olho d'Água do Casado,0  ,NE,AL,M,2026,8522,12350146000146
2705903,Olho d'Água Grande,0  ,NE,AL,M,2026,4381,12207411000131
2706000,Olivença,0  ,NE,AL,M,2026,11047,12257762000157
2706109,Ouro Branco,0  ,NE,AL,M,2026,11706,12258141000198
2706208,Palestina,0  ,NE,AL,M,2026,4408,12369872000100
2706307,Palmeira dos Índios,0  ,NE,AL,M,2026,73621,12356879000198
2706406,Pão de Açúcar,0  ,NE,AL,M,2026,24291,12369880000157
2706422,Pariconha,0  ,NE,AL,M,2026,10807,35634435000172
2706448,Paripueira,0  ,NE,AL,M,2026,14199,35561471000153
2706505,Passo de Camaragibe,0  ,NE,AL,M,2026,14070,12342655000127
2706604,Paulo Jacinto,0  ,NE,AL,M,2026,6691,12335030000138
2919108,Lamarão,0  ,NE,BA,M,2026,9303,13844071000112
2919157,Lapão,0  ,NE,BA,M,2026,27014,13891528000140
2919207,Lauro de Freitas,0  ,NE,BA,M,2026,219564,13927819000140
2919306,Lençóis,0  ,NE,BA,M,2026,11194,14694400000159
2919405,Licínio de Almeida,0  ,NE,BA,M,2026,12202,14108286000138
2919504,Livramento de Nossa Senhora,0  ,NE,BA,M,2026,46376,13674817000197
2919553,Luís Eduardo Magalhães,0  ,NE,BA,M,2026,118382,04214419000105
2919603,Macajuba,0  ,NE,BA,M,2026,10740,13810841000106
2919702,Macarani,0  ,NE,BA,M,2026,22768,13751540000159
2919801,Macaúbas,0  ,NE,BA,M,2026,43653,13782461000105
2919900,Macururé,0  ,NE,BA,M,2026,7435,14217343000117
2919926,Madre de Deus,0  ,NE,BA,M,2026,19224,33919960000109
2919959,Maetinga,0  ,NE,BA,M,2026,7218,13284641000167
2920007,Maiquinique,0  ,NE,BA,M,2026,9009,13751821000101
2920106,Mairi,0  ,NE,BA,M,2026,18130,14212872000128
2920205,Malhada,0  ,NE,BA,M,2026,15814,14105217000170
2920304,Malhada de Pedras,0  ,NE,BA,M,2026,8982,14106561000184
2920403,Manoel Vitorino,0  ,NE,BA,M,2026,14287,13894886000106
2920452,Mansidão,0  ,NE,BA,M,2026,14542,13348529000142
2920502,Maracás,0  ,NE,BA,M,2026,29330,13910203000167
2920601,Maragogipe,0  ,NE,BA,M,2026,37041,13784384000122
2920700,Maraú,0  ,NE,BA,M,2026,25804,13848973000127
2920809,Marcionílio Souza,0  ,NE,BA,M,2026,9475,13765219000123
2920908,Mascote,0  ,NE,BA,M,2026,13918,13818018000147
2921005,Mata de São João,0  ,NE,BA,M,2026,44962,13805528000180
2921054,Matina,0  ,NE,BA,M,2026,10611,16417800000142
2921104,Medeiros Neto,0  ,NE,BA,M,2026,22801,13786520000113
2921203,Miguel Calmon,0  ,NE,BA,M,2026,25263,13913363000160
2921302,Milagres,0  ,NE,BA,M,2026,11436,13720263000117
2921401,Mirangaba,0  ,NE,BA,M,2026,16167,13913371000106
2921450,Mirante,0  ,NE,BA,M,2026,10526,16416521000164
2921500,Monte Santo,0  ,NE,BA,M,2026,49807,13698766000133
2921609,Morpará,0  ,NE,BA,M,2026,8220,13798574000107
2921708,Morro do Chapéu,0  ,NE,BA,M,2026,35235,13717517000148
2921807,Mortugaba,0  ,NE,BA,M,2026,11477,13677687000146
2921906,Mucugê,0  ,NE,BA,M,2026,12712,13922562000134
2922003,Mucuri,0  ,NE,BA,M,2026,40114,13761705000173
2922052,Mulungu do Morro,0  ,NE,BA,M,2026,13648,16445876000181
2922102,Mundo Novo,0  ,NE,BA,M,2026,17197,13795380000140
2922201,Muniz Ferreira,0  ,NE,BA,M,2026,7453,13796461000164
2922250,Muquém de São Francisco,0  ,NE,BA,M,2026,10803,16440778000151
2922300,Muritiba,0  ,NE,BA,M,2026,30180,13828504000146
2922409,Mutuípe,0  ,NE,BA,M,2026,20590,13827035000140
2922508,Nazaré,0  ,NE,BA,M,2026,28427,13797188000192
2922607,Nilo Peçanha,0  ,NE,BA,M,2026,12399,13758313000155
2922656,Nordestina,0  ,NE,BA,M,2026,19711,13347539000163
2922706,Nova Canaã,0  ,NE,BA,M,2026,13970,13858675000118
2922730,Nova Fátima,0  ,NE,BA,M,2026,8283,16444069000144
2922755,Nova Ibiá,0  ,NE,BA,M,2026,6696,32697583000148
2922805,Nova Itarana,0  ,NE,BA,M,2026,8073,13892187000127
2922854,Nova Redenção,0  ,NE,BA,M,2026,7670,16245334000165
2922904,Nova Soure,0  ,NE,BA,M,2026,24865,13904420000144
2923001,Nova Viçosa,0  ,NE,BA,M,2026,41629,13761531000149
2923035,Novo Horizonte,0  ,NE,BA,M,2026,11586,16255077000142
2923050,Novo Triunfo,0  ,NE,BA,M,2026,11060,16298945000171
2923100,Olindina,0  ,NE,BA,M,2026,22956,13647854000106
2923209,Oliveira dos Brejinhos,0  ,NE,BA,M,2026,21323,13798905000109
2923308,Ouriçangas,0  ,NE,BA,M,2026,7925,13648043000120
2923357,Ourolândia,0  ,NE,BA,M,2026,20141,16444150000124
2923407,Palmas de Monte Alto,0  ,NE,BA,M,2026,20666,13982590000147
2923506,Palmeiras,0  ,NE,BA,M,2026,10894,13922638000121
2923605,Paramirim,0  ,NE,BA,M,2026,21025,13675491000112
2923704,Paratinga,0  ,NE,BA,M,2026,30680,14105225000117
2923803,Paripiranga,0  ,NE,BA,M,2026,27860,14215826000182
2923902,Pau Brasil,0  ,NE,BA,M,2026,9537,13682299000153
2924009,Paulo Afonso,0  ,NE,BA,M,2026,119418,14217327000124
2924058,Pé de Serra,0  ,NE,BA,M,2026,13677,13232913000185
2924108,Pedrão,0  ,NE,BA,M,2026,6403,13648241000193
2924207,Pedro Alexandre,0  ,NE,BA,M,2026,14226,14216238000163
2924306,Piatã,0  ,NE,BA,M,2026,20938,13675681000130
2924405,Pilão Arcado,0  ,NE,BA,M,2026,37388,13692033000191
2924504,Pindaí,0  ,NE,BA,M,2026,15125,13982624000101
2924603,Pindobaçu,0  ,NE,BA,M,2026,19601,13908710000166
2924652,Pintadas,0  ,NE,BA,M,2026,10654,13896725000151
2924678,Piraí do Norte,0  ,NE,BA,M,2026,11481,13071220000158
2924702,Piripá,0  ,NE,BA,M,2026,9143,13694658000192
2924801,Piritiba,0  ,NE,BA,M,2026,17697,13795786000122
2924900,Planaltino,0  ,NE,BA,M,2026,8239,13769021000118
2925006,Planalto,0  ,NE,BA,M,2026,24026,13858907000138
2925105,Poções,0  ,NE,BA,M,2026,50773,14242200000165
2925204,Pojuca,0  ,NE,BA,M,2026,33573,13806237000106
2925253,Ponto Novo,0  ,NE,BA,M,2026,18763,16444143000122
2925303,Porto Seguro,0  ,NE,BA,M,2026,182630,13635016000112
2925402,Potiraguá,0  ,NE,BA,M,2026,10651,13752191000190
2925501,Prado,0  ,NE,BA,M,2026,37533,13761713000110
2925600,Presidente Dutra,0  ,NE,BA,M,2026,15677,13717798000139
2925709,Presidente Jânio Quadros,0  ,NE,BA,M,2026,12963,14120539000199
2925758,Presidente Tancredo Neves,0  ,NE,BA,M,2026,29489,13071253000106
2925808,Queimadas,0  ,NE,BA,M,2026,27429,14218952000190
2925907,Quijingue,0  ,NE,BA,M,2026,26443,13698782000126
2925931,Quixabeira,0  ,NE,BA,M,2026,9839,16443723000103
2925956,Rafael Jambeiro,0  ,NE,BA,M,2026,20081,13195862000169
2926004,Remanso,0  ,NE,BA,M,2026,42855,13909247000177
2926103,Retirolândia,0  ,NE,BA,M,2026,14174,13844220000143
2926202,Riachão das Neves,0  ,NE,BA,M,2026,22329,14100747000126
2926301,Riachão do Jacuípe,0  ,NE,BA,M,2026,35188,14043269000160
2926400,Riacho de Santana,0  ,NE,BA,M,2026,32060,14105191000160
2926509,Ribeira do Amparo,0  ,NE,BA,M,2026,14528,13809405000117
2926608,Ribeira do Pombal,0  ,NE,BA,M,2026,56316,13809397000109
2926657,Ribeirão do Largo,0  ,NE,BA,M,2026,10029,16418683000131
2926707,Rio de Contas,0  ,NE,BA,M,2026,13634,14263859000106
2926806,Rio do Antônio,0  ,NE,BA,M,2026,13495,13678008000153
2926905,Rio do Pires,0  ,NE,BA,M,2026,10781,13783279000179
2927002,Rio Real,0  ,NE,BA,M,2026,36966,15088800000183
2927101,Rodelas,0  ,NE,BA,M,2026,10884,14217350000119
2927200,Ruy Barbosa,0  ,NE,BA,M,2026,29590,13810833000160
2927309,Salinas da Margarida,0  ,NE,BA,M,2026,15629,13743281000114
2706703,Penedo,0  ,NE,AL,M,2026,60185,12243697000100
2706802,Piaçabuçu,0  ,NE,AL,M,2026,16192,12247268000101
2706901,Pilar,0  ,NE,AL,M,2026,36525,12200150000128
2707008,Pindoba,0  ,NE,AL,M,2026,2786,12335436000110
2707107,Piranhas,0  ,NE,AL,M,2026,23053,12225546000120
2707206,Poço das Trincheiras,0  ,NE,AL,M,2026,12965,12259040000131
2707305,Porto Calvo,0  ,NE,AL,M,2026,24509,12366720000154
2707404,Porto de Pedras,0  ,NE,AL,M,2026,9517,08629446000191
2707503,Porto Real do Colégio,0  ,NE,AL,M,2026,20273,12207429000133
2707602,Quebrangulo,0  ,NE,AL,M,2026,11303,12241675000101
2707701,Rio Largo,0  ,NE,AL,M,2026,97658,12200168000120
2707800,Roteiro,0  ,NE,AL,M,2026,6606,12264248000149
2707909,Santa Luzia do Norte,0  ,NE,AL,M,2026,7066,12200317000150
2708006,Santana do Ipanema,0  ,NE,AL,M,2026,47418,12250916000189
2708105,Santana do Mundaú,0  ,NE,AL,M,2026,11572,12332979000184
2708204,São Brás,0  ,NE,AL,M,2026,6557,12207437000180
2708303,São José da Laje,0  ,NE,AL,M,2026,21180,12330916000199
2708402,São José da Tapera,0  ,NE,AL,M,2026,31569,12261228000114
2708501,São Luís do Quitunde,0  ,NE,AL,M,2026,31785,12342671000110
2708600,São Miguel dos Campos,0  ,NE,AL,M,2026,53380,12264222000109
2708709,São Miguel dos Milagres,0  ,NE,AL,M,2026,8700,12364881000109
2708808,São Sebastião,0  ,NE,AL,M,2026,32707,12247631000199
2708907,Satuba,0  ,NE,AL,M,2026,25105,12200333000143
2708956,Senador Rui Palmeira,0  ,NE,AL,M,2026,12545,12421137000107
2709004,Tanque d'Arca,0  ,NE,AL,M,2026,5906,12241865000129
2709103,Taquarana,0  ,NE,AL,M,2026,19428,12207445000126
2709152,Teotônio Vilela,0  ,NE,AL,M,2026,39143,12842829000110
2709202,Traipu,0  ,NE,AL,M,2026,24106,12207452000128
2709301,União dos Palmares,0  ,NE,AL,M,2026,60860,12332946000134
2709400,Viçosa,0  ,NE,AL,M,2026,24414,12333746000104
2800100,Amparo de São Francisco,0  ,NE,SE,M,2026,2202,13110564000129
2800209,Aquidabã,0  ,NE,SE,M,2026,20556,13000609000102
2800308,Aracaju,1  ,NE,SE,M,2026,630932,13128780000100
2800407,Arauá,0  ,NE,SE,M,2026,10464,13095260000130
2800506,Areia Branca,0  ,NE,SE,M,2026,18626,13100995000104
2800605,Barra dos Coqueiros,0  ,NE,SE,M,2026,45175,13128863000190
2800670,Boquim,0  ,NE,SE,M,2026,25007,13097068000182
2800704,Brejo Grande,0  ,NE,SE,M,2026,8025,13110903000177
2801009,Campo do Brito,0  ,NE,SE,M,2026,18719,13134614000108
